,Series ID,Date,Value,Annual Percent Change
500,CUSR0000SAF1,2015-01-01,246.197,3.2
501,CUSR0000SAF1,2014-12-01,246.237,3.4
502,CUSR0000SAF1,2014-11-01,245.394,3.1
503,CUSR0000SAF1,2014-10-01,244.866,3.0
504,CUSR0000SAF1,2014-09-01,244.48,2.9
505,CUSR0000SAF1,2014-08-01,243.792,2.7
506,CUSR0000SAF1,2014-07-01,243.235,2.6
507,CUSR0000SAF1,2014-06-01,242.646,2.4
508,CUSR0000SAF1,2014-05-01,242.408,2.5
509,CUSR0000SAF1,2014-04-01,241.241,1.9
510,CUSR0000SAF1,2014-03-01,240.447,1.8
511,CUSR0000SAF1,2014-02-01,239.408,1.4
512,CUSR0000SAF1,2014-01-01,238.492,1.1
513,CUSR0000SAF1,2013-12-01,238.182,1.1
514,CUSR0000SAF1,2013-11-01,237.947,1.1
515,CUSR0000SAF1,2013-10-01,237.75,1.2
516,CUSR0000SAF1,2013-09-01,237.519,1.3
517,CUSR0000SAF1,2013-08-01,237.451,1.4
518,CUSR0000SAF1,2013-07-01,237.184,1.4
519,CUSR0000SAF1,2013-06-01,236.98,1.4
520,CUSR0000SAF1,2013-05-01,236.454,1.4
521,CUSR0000SAF1,2013-04-01,236.655,1.5
522,CUSR0000SAF1,2013-03-01,236.213,1.6
523,CUSR0000SAF1,2013-02-01,235.992,1.7
524,CUSR0000SAF1,2013-01-01,236.011,1.6
525,CUSR0000SAF1,2012-12-01,235.677,1.8
526,CUSR0000SAF1,2012-11-01,235.253,1.8
527,CUSR0000SAF1,2012-10-01,234.843,1.7
528,CUSR0000SAF1,2012-09-01,234.404,1.6
529,CUSR0000SAF1,2012-08-01,234.244,2.0
530,CUSR0000SAF1,2012-07-01,233.845,2.3
531,CUSR0000SAF1,2012-06-01,233.683,2.7
532,CUSR0000SAF1,2012-05-01,233.219,2.8
533,CUSR0000SAF1,2012-04-01,233.044,3.1
534,CUSR0000SAF1,2012-03-01,232.591,3.3
535,CUSR0000SAF1,2012-02-01,232.14,3.9
536,CUSR0000SAF1,2012-01-01,232.213,4.4
537,CUSR0000SAF1,2011-12-01,231.557,4.7
538,CUSR0000SAF1,2011-11-01,231.118,4.6
539,CUSR0000SAF1,2011-10-01,230.899,4.7
540,CUSR0000SAF1,2011-09-01,230.682,4.8
541,CUSR0000SAF1,2011-08-01,229.634,4.6
542,CUSR0000SAF1,2011-07-01,228.482,4.2
543,CUSR0000SAF1,2011-06-01,227.515,3.8
544,CUSR0000SAF1,2011-05-01,226.94,3.5
545,CUSR0000SAF1,2011-04-01,226.072,3.1
546,CUSR0000SAF1,2011-03-01,225.213,2.8
547,CUSR0000SAF1,2011-02-01,223.504,2.3
548,CUSR0000SAF1,2011-01-01,222.469,1.8
549,CUSR0000SAF1,2010-12-01,221.215,1.5
550,CUSR0000SAF1,2010-11-01,220.946,1.5
551,CUSR0000SAF1,2010-10-01,220.521,1.4
552,CUSR0000SAF1,2010-09-01,220.219,1.4
553,CUSR0000SAF1,2010-08-01,219.48,1.0
554,CUSR0000SAF1,2010-07-01,219.234,0.8
555,CUSR0000SAF1,2010-06-01,219.285,0.7
556,CUSR0000SAF1,2010-05-01,219.331,0.7
557,CUSR0000SAF1,2010-04-01,219.209,0.5
558,CUSR0000SAF1,2010-03-01,218.99,0.2
559,CUSR0000SAF1,2010-02-01,218.552,-0.2
560,CUSR0000SAF1,2010-01-01,218.489,-0.3
561,CUSR0000SETA02,2025-07-01,183.419,4.8
562,CUSR0000SETA02,2025-06-01,182.543,2.8
563,CUSR0000SETA02,2025-05-01,183.779,1.8
564,CUSR0000SETA02,2025-04-01,184.783,1.5
565,CUSR0000SETA02,2025-03-01,185.772,0.6
566,CUSR0000SETA02,2025-02-01,187.057,0.8
567,CUSR0000SETA02,2025-01-01,185.424,1.0
568,CUSR0000SETA02,2024-12-01,181.446,-4.8
569,CUSR0000SETA02,2024-11-01,180.076,-4.9
570,CUSR0000SETA02,2024-10-01,177.776,-4.9
571,CUSR0000SETA02,2024-09-01,175.644,-6.4
572,CUSR0000SETA02,2024-08-01,174.762,-8.5
573,CUSR0000SETA02,2024-07-01,175.034,-10.1
574,CUSR0000SETA02,2024-06-01,177.588,-10.1
575,CUSR0000SETA02,2024-05-01,180.533,-9.2
576,CUSR0000SETA02,2024-04-01,182.026,-5.5
577,CUSR0000SETA02,2024-03-01,184.709,-1.0
578,CUSR0000SETA02,2024-02-01,185.66,-1.1
579,CUSR0000SETA02,2024-01-01,183.526,-3.6
580,CUSR0000SETA02,2023-12-01,190.57,-1.3
581,CUSR0000SETA02,2023-11-01,189.444,-3.7
582,CUSR0000SETA02,2023-10-01,186.879,-7.1
583,CUSR0000SETA02,2023-09-01,187.65,-8.0
584,CUSR0000SETA02,2023-08-01,191.078,-6.7
585,CUSR0000SETA02,2023-07-01,194.701,-5.7
586,CUSR0000SETA02,2023-06-01,197.601,-5.3
587,CUSR0000SETA02,2023-05-01,198.793,-4.3
588,CUSR0000SETA02,2023-04-01,192.647,-6.6
589,CUSR0000SETA02,2023-03-01,186.619,-11.0
590,CUSR0000SETA02,2023-02-01,187.711,-13.4
591,CUSR0000SETA02,2023-01-01,190.423,-11.6
592,CUSR0000SETA02,2022-12-01,193.008,-8.8
593,CUSR0000SETA02,2022-11-01,196.659,-3.4
594,CUSR0000SETA02,2022-10-01,201.171,2.0
595,CUSR0000SETA02,2022-09-01,203.94,7.2
596,CUSR0000SETA02,2022-08-01,204.837,7.8
597,CUSR0000SETA02,2022-07-01,206.552,6.6
598,CUSR0000SETA02,2022-06-01,208.687,7.1
599,CUSR0000SETA02,2022-05-01,207.673,16.1
600,CUSR0000SETA02,2022-04-01,206.194,22.7
601,CUSR0000SETA02,2022-03-01,209.646,35.3
602,CUSR0000SETA02,2022-02-01,216.876,41.2
603,CUSR0000SETA02,2022-01-01,215.494,40.5
604,CUSR0000SETA02,2021-12-01,211.728,37.3
605,CUSR0000SETA02,2021-11-01,203.485,31.4
606,CUSR0000SETA02,2021-10-01,197.214,26.4
607,CUSR0000SETA02,2021-09-01,190.308,24.4
608,CUSR0000SETA02,2021-08-01,190.066,31.9
609,CUSR0000SETA02,2021-07-01,193.734,41.6
610,CUSR0000SETA02,2021-06-01,194.846,45.2
611,CUSR0000SETA02,2021-05-01,178.929,29.7
612,CUSR0000SETA02,2021-04-01,168.006,21.0
613,CUSR0000SETA02,2021-03-01,154.93,9.4
614,CUSR0000SETA02,2021-02-01,153.647,9.3
615,CUSR0000SETA02,2021-01-01,153.361,10.0
616,CUSR0000SETA02,2020-12-01,154.216,10.1
617,CUSR0000SETA02,2020-11-01,154.817,10.9
618,CUSR0000SETA02,2020-10-01,155.964,11.6
619,CUSR0000SETA02,2020-09-01,152.968,10.3
620,CUSR0000SETA02,2020-08-01,144.102,3.9
621,CUSR0000SETA02,2020-07-01,136.77,-1.0
622,CUSR0000SETA02,2020-06-01,134.156,-3.0
623,CUSR0000SETA02,2020-05-01,137.922,-0.5
624,CUSR0000SETA02,2020-04-01,138.89,-0.7
625,CUSR0000SETA02,2020-03-01,141.667,0.3
626,CUSR0000SETA02,2020-02-01,140.593,-1.2
627,CUSR0000SETA02,2020-01-01,139.424,-2.0
628,CUSR0000SETA02,2019-12-01,140.088,-0.1
629,CUSR0000SETA02,2019-11-01,139.579,-0.1
630,CUSR0000SETA02,2019-10-01,139.701,1.1
631,CUSR0000SETA02,2019-09-01,138.694,1.3
632,CUSR0000SETA02,2019-08-01,138.686,0.4
633,CUSR0000SETA02,2019-07-01,138.132,0.4
634,CUSR0000SETA02,2019-06-01,138.241,0.2
635,CUSR0000SETA02,2019-05-01,138.573,0.0
636,CUSR0000SETA02,2019-04-01,139.895,1.5
637,CUSR0000SETA02,2019-03-01,141.218,2.2
638,CUSR0000SETA02,2019-02-01,142.272,2.6
639,CUSR0000SETA02,2019-01-01,142.214,2.6
640,CUSR0000SETA02,2018-12-01,140.18,1.5
641,CUSR0000SETA02,2018-11-01,139.763,1.1
642,CUSR0000SETA02,2018-10-01,138.247,0.3
643,CUSR0000SETA02,2018-09-01,136.92,1.4
644,CUSR0000SETA02,2018-08-01,138.093,0.9
645,CUSR0000SETA02,2018-07-01,137.608,0.5
646,CUSR0000SETA02,2018-06-01,137.952,0.2
647,CUSR0000SETA02,2018-05-01,138.533,0.0
648,CUSR0000SETA02,2018-04-01,137.876,-0.5
649,CUSR0000SETA02,2018-03-01,138.212,-0.7
650,CUSR0000SETA02,2018-02-01,138.643,-0.1
651,CUSR0000SETA02,2018-01-01,138.559,-0.1
652,CUSR0000SETA02,2017-12-01,138.123,-1.0
653,CUSR0000SETA02,2017-11-01,138.261,-1.2
654,CUSR0000SETA02,2017-10-01,137.803,-3.1
655,CUSR0000SETA02,2017-09-01,135.033,-6.8
656,CUSR0000SETA02,2017-08-01,136.875,-4.2
657,CUSR0000SETA02,2017-07-01,136.872,-4.5
658,CUSR0000SETA02,2017-06-01,137.691,-5.0
659,CUSR0000SETA02,2017-05-01,138.601,-5.3
660,CUSR0000SETA02,2017-04-01,138.596,-4.7
661,CUSR0000SETA02,2017-03-01,139.232,-3.1
662,CUSR0000SETA02,2017-02-01,138.713,-3.7
663,CUSR0000SETA02,2017-01-01,138.761,-4.1
664,CUSR0000SETA02,2016-12-01,139.457,-3.1
665,CUSR0000SETA02,2016-11-01,139.975,-3.4
666,CUSR0000SETA02,2016-10-01,142.217,-2.9
667,CUSR0000SETA02,2016-09-01,144.851,-1.8
668,CUSR0000SETA02,2016-08-01,142.803,-3.7
669,CUSR0000SETA02,2016-07-01,143.27,-3.9
670,CUSR0000SETA02,2016-06-01,144.887,-3.1
671,CUSR0000SETA02,2016-05-01,146.416,-1.9
672,CUSR0000SETA02,2016-04-01,145.475,-2.0
673,CUSR0000SETA02,2016-03-01,143.659,-2.7
674,CUSR0000SETA02,2016-02-01,143.979,-2.2
675,CUSR0000SETA02,2016-01-01,144.638,-0.2
676,CUSR0000SETA02,2015-12-01,143.955,-1.3
677,CUSR0000SETA02,2015-11-01,144.85,-1.8
678,CUSR0000SETA02,2015-10-01,146.397,-1.7
679,CUSR0000SETA02,2015-09-01,147.554,-1.5
680,CUSR0000SETA02,2015-08-01,148.295,-0.8
681,CUSR0000SETA02,2015-07-01,149.078,-0.1
682,CUSR0000SETA02,2015-06-01,149.48,0.4
683,CUSR0000SETA02,2015-05-01,149.29,0.2
684,CUSR0000SETA02,2015-04-01,148.404,-0.5
685,CUSR0000SETA02,2015-03-01,147.694,-1.3
686,CUSR0000SETA02,2015-02-01,147.264,-2.3
687,CUSR0000SETA02,2015-01-01,144.875,-4.4
688,CUSR0000SETA02,2014-12-01,145.83,-4.3
689,CUSR0000SETA02,2014-11-01,147.488,-3.0
690,CUSR0000SETA02,2014-10-01,148.954,-1.5
691,CUSR0000SETA02,2014-09-01,149.859,-0.4
692,CUSR0000SETA02,2014-08-01,149.472,0.0
693,CUSR0000SETA02,2014-07-01,149.216,0.1
694,CUSR0000SETA02,2014-06-01,148.921,0.1
695,CUSR0000SETA02,2014-05-01,149.006,0.3
696,CUSR0000SETA02,2014-04-01,149.217,0.4
697,CUSR0000SETA02,2014-03-01,149.641,0.5
698,CUSR0000SETA02,2014-02-01,150.718,0.6
699,CUSR0000SETA02,2014-01-01,151.535,1.2
700,CUSR0000SETA02,2013-12-01,152.457,2.2
701,CUSR0000SETA02,2013-11-01,151.993,2.1
702,CUSR0000SETA02,2013-10-01,151.248,1.5
703,CUSR0000SETA02,2013-09-01,150.458,0.5
704,CUSR0000SETA02,2013-08-01,149.539,-0.9
705,CUSR0000SETA02,2013-07-01,149.058,-1.9
706,CUSR0000SETA02,2013-06-01,148.742,-2.3
707,CUSR0000SETA02,2013-05-01,148.501,-2.0
708,CUSR0000SETA02,2013-04-01,148.577,-1.0
709,CUSR0000SETA02,2013-03-01,148.912,-0.2
710,CUSR0000SETA02,2013-02-01,149.789,-0.1
711,CUSR0000SETA02,2013-01-01,149.741,-0.9
712,CUSR0000SETA02,2012-12-01,149.243,-1.9
713,CUSR0000SETA02,2012-11-01,148.932,-2.1
714,CUSR0000SETA02,2012-10-01,148.986,-2.0
715,CUSR0000SETA02,2012-09-01,149.647,-1.3
716,CUSR0000SETA02,2012-08-01,150.871,-0.3
717,CUSR0000SETA02,2012-07-01,151.97,1.3
718,CUSR0000SETA02,2012-06-01,152.263,2.5
719,CUSR0000SETA02,2012-05-01,151.587,3.5
720,CUSR0000SETA02,2012-04-01,150.053,3.1
721,CUSR0000SETA02,2012-03-01,149.265,2.5
722,CUSR0000SETA02,2012-02-01,149.893,2.5
723,CUSR0000SETA02,2012-01-01,151.106,3.2
724,CUSR0000SETA02,2011-12-01,152.083,4.4
725,CUSR0000SETA02,2011-11-01,152.187,5.1
726,CUSR0000SETA02,2011-10-01,151.986,5.3
727,CUSR0000SETA02,2011-09-01,151.677,5.3
728,CUSR0000SETA02,2011-08-01,151.312,5.5
729,CUSR0000SETA02,2011-07-01,149.971,5.2
730,CUSR0000SETA02,2011-06-01,148.518,4.6
731,CUSR0000SETA02,2011-05-01,146.476,3.9
732,CUSR0000SETA02,2011-04-01,145.542,2.7
733,CUSR0000SETA02,2011-03-01,145.646,2.3
734,CUSR0000SETA02,2011-02-01,146.182,2.1
735,CUSR0000SETA02,2011-01-01,146.478,2.6
736,CUSR0000SETA02,2010-12-01,145.669,4.5
737,CUSR0000SETA02,2010-11-01,144.751,6.6
738,CUSR0000SETA02,2010-10-01,144.313,8.9
739,CUSR0000SETA02,2010-09-01,144.032,12.9
740,CUSR0000SETA02,2010-08-01,143.42,14.7
741,CUSR0000SETA02,2010-07-01,142.512,16.0
742,CUSR0000SETA02,2010-06-01,141.951,15.2
743,CUSR0000SETA02,2010-05-01,140.952,15.0
744,CUSR0000SETA02,2010-04-01,141.68,16.2
745,CUSR0000SETA02,2010-03-01,142.377,16.5
746,CUSR0000SETA02,2010-02-01,143.173,15.1
747,CUSR0000SETA02,2010-01-01,142.829,12.8
